dtc,meanRelabund,domTaxa,minClusterSize,deepSplit,mgCST
29,0.6945362463217604,Lactobacillus_jensenii_2,13,3,17
32,0.7044081809312849,Lactobacillus_jensenii_3,13,3,18
6,0.3834599655729295,UBA629_sp005465875_1,13,3,19
24,0.35553744845093355,UBA629_sp005465875_3,13,3,20
20,0.3796407402391252,UBA629_sp005465875_4,13,3,21
17,0.4658780758653562,Gardnerella_vaginalis_2,13,3,22
14,0.2719429812326088,Gardnerella_swidsinkii_1,13,3,23
15,0.26427529721869136,Gardnerella_swidsinkii_2,13,3,24
28,0.5773695750892771,Gardnerella_piotii_1,13,3,25
25,0.42457641331631196,Lactobacillus_paragasseri,13,3,26
21,0.3933641385218861,Limosilactobacillus_oris,13,3,27
31,0.580188131808472,Lactobacillus_mulieris_1,13,3,28
2,0.44419793374884337,Bifidobacterium_breve_2,13,3,29
1,0.20486345389216482,MultiGenera,13,3,30
4,0.22965725793098454,MultiGenera,13,3,31
5,0.28595346517391507,MultiGenera,13,3,32
8,0.8405851111556855,Lactobacillus_crispatus_1,13,4,1
10,0.8117584386405232,Lactobacillus_crispatus_2,13,4,2
5,0.8643502635506987,Lactobacillus_crispatus_3,13,4,3
22,0.832163497025845,Lactobacillus_crispatus_4,13,4,4
29,0.8019165833754756,Lactobacillus_crispatus_5,13,4,5
18,0.8724524352608115,Lactobacillus_crispatus_6,13,4,6
28,0.7851632977693439,Lactobacillus_crispatus_7,13,4,7
20,0.8615226336749823,Lactobacillus_crispatus_8,13,4,8
42,0.6363056346136052,Lactobacillus_gasseri_1,13,4,9
39,0.6550759289434165,Lactobacillus_gasseri_2,13,4,10
15,0.6475698222098262,Lactobacillus_iners_1,13,4,11
26,0.3399071646441528,Lactobacillus_iners_1,13,4,12
6,0.7925033064856516,Lactobacillus_iners_2,13,4,13
14,0.4160064858224053,Lactobacillus_iners_2,13,4,14
3,0.6437070109366928,Lactobacillus_iners_4,13,4,15
11,0.732481416653051,Lactobacillus_iners_5,13,4,16
32,0.2740571312776832,Lactobacillus_iners_5,13,4,17
7,0.6937091744137587,Lactobacillus_iners_6,13,4,18
37,0.7592623851065965,Lactobacillus_iners_7,13,4,19
41,0.6945362463217604,Lactobacillus_jensenii_2,13,4,20
45,0.7044081809312849,Lactobacillus_jensenii_3,13,4,21
1,0.3834599655729295,UBA629_sp005465875_1,13,4,22
34,0.35553744845093355,UBA629_sp005465875_3,13,4,23
24,0.3796407402391252,UBA629_sp005465875_4,13,4,24
23,0.3457997240332236,Gardnerella_vaginalis_1,13,4,25
19,0.4658780758653562,Gardnerella_vaginalis_2,13,4,26
30,0.2637154659820307,Gardnerella_vaginalis_C_1,13,4,27
38,0.2399555720918428,Gardnerella_vaginalis_C_3,13,4,28
31,0.1968216844516225,Gardnerella_vaginalis_H_1,13,4,29
12,0.2719429812326088,Gardnerella_swidsinkii_1,13,4,30
17,0.26427529721869136,Gardnerella_swidsinkii_2,13,4,31
13,0.24685586936973547,Gardnerella_swidsinkii_7,13,4,32
40,0.5773695750892771,Gardnerella_piotii_1,13,4,33
35,0.20250632378561706,Prevotella_bivia,13,4,34
36,0.42457641331631196,Lactobacillus_paragasseri,13,4,35
25,0.3933641385218861,Limosilactobacillus_oris,13,4,36
43,0.580188131808472,Lactobacillus_mulieris_1,13,4,37
33,0.6019763682837466,Bifidobacterium_breve_2,13,4,38
9,0.4757902369790312,Bifidobacterium_dentium,13,4,39
2,0.20898779101009024,MultiGenera,13,4,40
4,0.18625867858632952,MultiGenera,13,4,41
16,0.21066177664042382,MultiGenera,13,4,42
21,0.20253023835815648,MultiGenera,13,4,43
27,0.2542966750751027,MultiGenera,13,4,44
44,0.37055074810920696,Trichomonas_vaginalis,13,4,45
10,0.8405851111556855,Lactobacillus_crispatus_1,14,0,1
11,0.8117584386405232,Lactobacillus_crispatus_2,14,0,2
7,0.8643502635506987,Lactobacillus_crispatus_3,14,0,3
15,0.832163497025845,Lactobacillus_crispatus_4,14,0,4
2,0.5543876219627708,Lactobacillus_crispatus_5,14,0,5
13,0.8724524352608115,Lactobacillus_crispatus_6,14,0,6
14,0.8615226336749823,Lactobacillus_crispatus_8,14,0,7
8,0.5393181463996819,Lactobacillus_iners_1,14,0,8
4,0.6423276083559297,Lactobacillus_iners_2,14,0,9
6,0.6437070109366928,Lactobacillus_iners_4,14,0,10
12,0.732481416653051,Lactobacillus_iners_5,14,0,11
9,0.6937091744137587,Lactobacillus_iners_6,14,0,12
5,0.3834599655729295,UBA629_sp005465875_1,14,0,13
3,0.2995183160310313,Gardnerella_vaginalis_2,14,0,14
1,0.2454554787606375,MultiGenera,14,0,15
10,0.8405851111556855,Lactobacillus_crispatus_1,14,1,1
11,0.8117584386405232,Lactobacillus_crispatus_2,14,1,2
7,0.8643502635506987,Lactobacillus_crispatus_3,14,1,3
15,0.832163497025845,Lactobacillus_crispatus_4,14,1,4
17,0.8019165833754756,Lactobacillus_crispatus_5,14,1,5
13,0.8724524352608115,Lactobacillus_crispatus_6,14,1,6
16,0.7851632977693439,Lactobacillus_crispatus_7,14,1,7
14,0.8615226336749823,Lactobacillus_crispatus_8,14,1,8
8,0.5393181463996819,Lactobacillus_iners_1,14,1,9
4,0.6423276083559297,Lactobacillus_iners_2,14,1,10
6,0.6437070109366928,Lactobacillus_iners_4,14,1,11
12,0.732481416653051,Lactobacillus_iners_5,14,1,12
9,0.6937091744137587,Lactobacillus_iners_6,14,1,13
2,0.5072308267439688,Lactobacillus_iners_7,14,1,14
5,0.3834599655729295,UBA629_sp005465875_1,14,1,15
3,0.2995183160310313,Gardnerella_vaginalis_2,14,1,16
1,0.2454554787606375,MultiGenera,14,1,17
10,0.8405851111556855,Lactobacillus_crispatus_1,14,2,1
11,0.8117584386405232,Lactobacillus_crispatus_2,14,2,2
7,0.8643502635506987,Lactobacillus_crispatus_3,14,2,3
17,0.832163497025845,Lactobacillus_crispatus_4,14,2,4
19,0.8019165833754756,Lactobacillus_crispatus_5,14,2,5
14,0.8724524352608115,Lactobacillus_crispatus_6,14,2,6
18,0.7851632977693439,Lactobacillus_crispatus_7,14,2,7
16,0.8615226336749823,Lactobacillus_crispatus_8,14,2,8
8,0.5393181463996819,Lactobacillus_iners_1,14,2,9
4,0.6423276083559297,Lactobacillus_iners_2,14,2,10
6,0.6437070109366928,Lactobacillus_iners_4,14,2,11
12,0.732481416653051,Lactobacillus_iners_5,14,2,12
9,0.6937091744137587,Lactobacillus_iners_6,14,2,13
20,0.7592623851065965,Lactobacillus_iners_7,14,2,14
5,0.3834599655729295,UBA629_sp005465875_1,14,2,15
15,0.4658780758653562,Gardnerella_vaginalis_2,14,2,16
13,0.2719429812326088,Gardnerella_swidsinkii_1,14,2,17
3,0.26770508568279994,Gardnerella_swidsinkii_2,14,2,18
2,0.48895663520105925,Lactobacillus_paragasseri,14,2,19
1,0.2454554787606375,MultiGenera,14,2,20
11,0.8405851111556855,Lactobacillus_crispatus_1,14,3,1
12,0.8117584386405232,Lactobacillus_crispatus_2,14,3,2
8,0.8643502635506987,Lactobacillus_crispatus_3,14,3,3
19,0.832163497025845,Lactobacillus_crispatus_4,14,3,4
23,0.8019165833754756,Lactobacillus_crispatus_5,14,3,5
16,0.8724524352608115,Lactobacillus_crispatus_6,14,3,6
22,0.7851632977693439,Lactobacillus_crispatus_7,14,3,7
18,0.8615226336749823,Lactobacillus_crispatus_8,14,3,8
30,0.6363056346136052,Lactobacillus_gasseri_1,14,3,9
27,0.6550759289434165,Lactobacillus_gasseri_2,14,3,10
9,0.5393181463996819,Lactobacillus_iners_1,14,3,11
3,0.6423276083559297,Lactobacillus_iners_2,14,3,12
7,0.6437070109366928,Lactobacillus_iners_4,14,3,13
13,0.732481416653051,Lactobacillus_iners_5,14,3,14
10,0.6937091744137587,Lactobacillus_iners_6,14,3,15
26,0.7592623851065965,Lactobacillus_iners_7,14,3,16
29,0.6945362463217604,Lactobacillus_jensenii_2,14,3,17
32,0.7044081809312849,Lactobacillus_jensenii_3,14,3,18
6,0.3834599655729295,UBA629_sp005465875_1,14,3,19
24,0.35553744845093355,UBA629_sp005465875_3,14,3,20
20,0.3796407402391252,UBA629_sp005465875_4,14,3,21
17,0.4658780758653562,Gardnerella_vaginalis_2,14,3,22
14,0.2719429812326088,Gardnerella_swidsinkii_1,14,3,23
15,0.26427529721869136,Gardnerella_swidsinkii_2,14,3,24
28,0.5773695750892771,Gardnerella_piotii_1,14,3,25
25,0.42457641331631196,Lactobacillus_paragasseri,14,3,26
21,0.3933641385218861,Limosilactobacillus_oris,14,3,27
31,0.580188131808472,Lactobacillus_mulieris_1,14,3,28
2,0.44419793374884337,Bifidobacterium_breve_2,14,3,29
1,0.20486345389216482,MultiGenera,14,3,30
4,0.22965725793098454,MultiGenera,14,3,31
5,0.28595346517391507,MultiGenera,14,3,32
8,0.8405851111556855,Lactobacillus_crispatus_1,14,4,1
10,0.8117584386405232,Lactobacillus_crispatus_2,14,4,2
5,0.8643502635506987,Lactobacillus_crispatus_3,14,4,3
22,0.832163497025845,Lactobacillus_crispatus_4,14,4,4
29,0.8019165833754756,Lactobacillus_crispatus_5,14,4,5
18,0.8724524352608115,Lactobacillus_crispatus_6,14,4,6
28,0.7851632977693439,Lactobacillus_crispatus_7,14,4,7
20,0.8615226336749823,Lactobacillus_crispatus_8,14,4,8
42,0.6363056346136052,Lactobacillus_gasseri_1,14,4,9
39,0.6550759289434165,Lactobacillus_gasseri_2,14,4,10
15,0.6475698222098262,Lactobacillus_iners_1,14,4,11
26,0.3399071646441528,Lactobacillus_iners_1,14,4,12
6,0.7925033064856516,Lactobacillus_iners_2,14,4,13
14,0.4160064858224053,Lactobacillus_iners_2,14,4,14
3,0.6437070109366928,Lactobacillus_iners_4,14,4,15
11,0.732481416653051,Lactobacillus_iners_5,14,4,16
32,0.2740571312776832,Lactobacillus_iners_5,14,4,17
7,0.6937091744137587,Lactobacillus_iners_6,14,4,18
37,0.7592623851065965,Lactobacillus_iners_7,14,4,19
41,0.6945362463217604,Lactobacillus_jensenii_2,14,4,20
45,0.7044081809312849,Lactobacillus_jensenii_3,14,4,21
1,0.3834599655729295,UBA629_sp005465875_1,14,4,22
34,0.35553744845093355,UBA629_sp005465875_3,14,4,23
24,0.3796407402391252,UBA629_sp005465875_4,14,4,24
23,0.3457997240332236,Gardnerella_vaginalis_1,14,4,25
19,0.4658780758653562,Gardnerella_vaginalis_2,14,4,26
30,0.2637154659820307,Gardnerella_vaginalis_C_1,14,4,27
38,0.2399555720918428,Gardnerella_vaginalis_C_3,14,4,28
31,0.1968216844516225,Gardnerella_vaginalis_H_1,14,4,29
12,0.2719429812326088,Gardnerella_swidsinkii_1,14,4,30
17,0.26427529721869136,Gardnerella_swidsinkii_2,14,4,31
13,0.24685586936973547,Gardnerella_swidsinkii_7,14,4,32
40,0.5773695750892771,Gardnerella_piotii_1,14,4,33
35,0.20250632378561706,Prevotella_bivia,14,4,34
36,0.42457641331631196,Lactobacillus_paragasseri,14,4,35
25,0.3933641385218861,Limosilactobacillus_oris,14,4,36
43,0.580188131808472,Lactobacillus_mulieris_1,14,4,37
33,0.6019763682837466,Bifidobacterium_breve_2,14,4,38
9,0.4757902369790312,Bifidobacterium_dentium,14,4,39
2,0.20898779101009024,MultiGenera,14,4,40
4,0.18625867858632952,MultiGenera,14,4,41
16,0.21066177664042382,MultiGenera,14,4,42
21,0.20253023835815648,MultiGenera,14,4,43
27,0.2542966750751027,MultiGenera,14,4,44
44,0.37055074810920696,Trichomonas_vaginalis,14,4,45
10,0.8405851111556855,Lactobacillus_crispatus_1,15,0,1
11,0.8117584386405232,Lactobacillus_crispatus_2,15,0,2
7,0.8643502635506987,Lactobacillus_crispatus_3,15,0,3
15,0.832163497025845,Lactobacillus_crispatus_4,15,0,4
2,0.5543876219627708,Lactobacillus_crispatus_5,15,0,5
13,0.8724524352608115,Lactobacillus_crispatus_6,15,0,6
14,0.8615226336749823,Lactobacillus_crispatus_8,15,0,7
8,0.5393181463996819,Lactobacillus_iners_1,15,0,8
4,0.6423276083559297,Lactobacillus_iners_2,15,0,9
6,0.6437070109366928,Lactobacillus_iners_4,15,0,10
12,0.732481416653051,Lactobacillus_iners_5,15,0,11
9,0.6937091744137587,Lactobacillus_iners_6,15,0,12
5,0.3834599655729295,UBA629_sp005465875_1,15,0,13
3,0.2995183160310313,Gardnerella_vaginalis_2,15,0,14
1,0.2454554787606375,MultiGenera,15,0,15
10,0.8405851111556855,Lactobacillus_crispatus_1,15,1,1
11,0.8117584386405232,Lactobacillus_crispatus_2,15,1,2
7,0.8643502635506987,Lactobacillus_crispatus_3,15,1,3
15,0.832163497025845,Lactobacillus_crispatus_4,15,1,4
17,0.8019165833754756,Lactobacillus_crispatus_5,15,1,5
13,0.8724524352608115,Lactobacillus_crispatus_6,15,1,6
16,0.7851632977693439,Lactobacillus_crispatus_7,15,1,7
14,0.8615226336749823,Lactobacillus_crispatus_8,15,1,8
8,0.5393181463996819,Lactobacillus_iners_1,15,1,9
4,0.6423276083559297,Lactobacillus_iners_2,15,1,10
6,0.6437070109366928,Lactobacillus_iners_4,15,1,11
12,0.732481416653051,Lactobacillus_iners_5,15,1,12
9,0.6937091744137587,Lactobacillus_iners_6,15,1,13
2,0.5072308267439688,Lactobacillus_iners_7,15,1,14
5,0.3834599655729295,UBA629_sp005465875_1,15,1,15
3,0.2995183160310313,Gardnerella_vaginalis_2,15,1,16
1,0.2454554787606375,MultiGenera,15,1,17
10,0.8405851111556855,Lactobacillus_crispatus_1,15,2,1
11,0.8117584386405232,Lactobacillus_crispatus_2,15,2,2
7,0.8643502635506987,Lactobacillus_crispatus_3,15,2,3
17,0.832163497025845,Lactobacillus_crispatus_4,15,2,4
19,0.8019165833754756,Lactobacillus_crispatus_5,15,2,5
14,0.8724524352608115,Lactobacillus_crispatus_6,15,2,6
18,0.7851632977693439,Lactobacillus_crispatus_7,15,2,7
16,0.8615226336749823,Lactobacillus_crispatus_8,15,2,8
8,0.5393181463996819,Lactobacillus_iners_1,15,2,9
4,0.6423276083559297,Lactobacillus_iners_2,15,2,10
6,0.6437070109366928,Lactobacillus_iners_4,15,2,11
12,0.732481416653051,Lactobacillus_iners_5,15,2,12
9,0.6937091744137587,Lactobacillus_iners_6,15,2,13
20,0.7592623851065965,Lactobacillus_iners_7,15,2,14
5,0.3834599655729295,UBA629_sp005465875_1,15,2,15
15,0.4658780758653562,Gardnerella_vaginalis_2,15,2,16
13,0.2719429812326088,Gardnerella_swidsinkii_1,15,2,17
3,0.26770508568279994,Gardnerella_swidsinkii_2,15,2,18
2,0.48895663520105925,Lactobacillus_paragasseri,15,2,19
1,0.2454554787606375,MultiGenera,15,2,20
11,0.8405851111556855,Lactobacillus_crispatus_1,15,3,1
12,0.8117584386405232,Lactobacillus_crispatus_2,15,3,2
8,0.8643502635506987,Lactobacillus_crispatus_3,15,3,3
20,0.832163497025845,Lactobacillus_crispatus_4,15,3,4
23,0.8019165833754756,Lactobacillus_crispatus_5,15,3,5
16,0.8724524352608115,Lactobacillus_crispatus_6,15,3,6
22,0.7851632977693439,Lactobacillus_crispatus_7,15,3,7
19,0.8615226336749823,Lactobacillus_crispatus_8,15,3,8
30,0.6363056346136052,Lactobacillus_gasseri_1,15,3,9
27,0.6550759289434165,Lactobacillus_gasseri_2,15,3,10
9,0.5393181463996819,Lactobacillus_iners_1,15,3,11
3,0.6423276083559297,Lactobacillus_iners_2,15,3,12
7,0.6437070109366928,Lactobacillus_iners_4,15,3,13
13,0.732481416653051,Lactobacillus_iners_5,15,3,14
10,0.6937091744137587,Lactobacillus_iners_6,15,3,15
26,0.7592623851065965,Lactobacillus_iners_7,15,3,16
29,0.6945362463217604,Lactobacillus_jensenii_2,15,3,17
6,0.3834599655729295,UBA629_sp005465875_1,15,3,18
24,0.35553744845093355,UBA629_sp005465875_3,15,3,19
21,0.3796407402391252,UBA629_sp005465875_4,15,3,20
17,0.4658780758653562,Gardnerella_vaginalis_2,15,3,21
14,0.2719429812326088,Gardnerella_swidsinkii_1,15,3,22
15,0.26427529721869136,Gardnerella_swidsinkii_2,15,3,23
28,0.5773695750892771,Gardnerella_piotii_1,15,3,24
25,0.42457641331631196,Lactobacillus_paragasseri,15,3,25
18,0.47552671576210465,Limosilactobacillus_oris,15,3,26
31,0.580188131808472,Lactobacillus_mulieris_1,15,3,27
2,0.44419793374884337,Bifidobacterium_breve_2,15,3,28
1,0.20486345389216482,MultiGenera,15,3,29
4,0.22965725793098454,MultiGenera,15,3,30
5,0.28595346517391507,MultiGenera,15,3,31
8,0.8405851111556855,Lactobacillus_crispatus_1,15,4,1
10,0.8117584386405232,Lactobacillus_crispatus_2,15,4,2
5,0.8643502635506987,Lactobacillus_crispatus_3,15,4,3
23,0.832163497025845,Lactobacillus_crispatus_4,15,4,4
29,0.8019165833754756,Lactobacillus_crispatus_5,15,4,5
18,0.8724524352608115,Lactobacillus_crispatus_6,15,4,6
28,0.7851632977693439,Lactobacillus_crispatus_7,15,4,7
21,0.8615226336749823,Lactobacillus_crispatus_8,15,4,8
42,0.6363056346136052,Lactobacillus_gasseri_1,15,4,9
39,0.6550759289434165,Lactobacillus_gasseri_2,15,4,10
15,0.6475698222098262,Lactobacillus_iners_1,15,4,11
26,0.3399071646441528,Lactobacillus_iners_1,15,4,12
6,0.7925033064856516,Lactobacillus_iners_2,15,4,13
14,0.4160064858224053,Lactobacillus_iners_2,15,4,14
3,0.6437070109366928,Lactobacillus_iners_4,15,4,15
11,0.732481416653051,Lactobacillus_iners_5,15,4,16
32,0.2740571312776832,Lactobacillus_iners_5,15,4,17
7,0.6937091744137587,Lactobacillus_iners_6,15,4,18
37,0.7592623851065965,Lactobacillus_iners_7,15,4,19
41,0.6945362463217604,Lactobacillus_jensenii_2,15,4,20
1,0.3834599655729295,UBA629_sp005465875_1,15,4,21
34,0.35553744845093355,UBA629_sp005465875_3,15,4,22
25,0.3796407402391252,UBA629_sp005465875_4,15,4,23
24,0.3457997240332236,Gardnerella_vaginalis_1,15,4,24
19,0.4658780758653562,Gardnerella_vaginalis_2,15,4,25
30,0.2637154659820307,Gardnerella_vaginalis_C_1,15,4,26
38,0.2399555720918428,Gardnerella_vaginalis_C_3,15,4,27
31,0.1968216844516225,Gardnerella_vaginalis_H_1,15,4,28
12,0.2719429812326088,Gardnerella_swidsinkii_1,15,4,29
17,0.26427529721869136,Gardnerella_swidsinkii_2,15,4,30
13,0.24685586936973547,Gardnerella_swidsinkii_7,15,4,31
40,0.5773695750892771,Gardnerella_piotii_1,15,4,32
35,0.20250632378561706,Prevotella_bivia,15,4,33
36,0.42457641331631196,Lactobacillus_paragasseri,15,4,34
20,0.47552671576210465,Limosilactobacillus_oris,15,4,35
43,0.580188131808472,Lactobacillus_mulieris_1,15,4,36
33,0.6019763682837466,Bifidobacterium_breve_2,15,4,37
9,0.4757902369790312,Bifidobacterium_dentium,15,4,38
2,0.20898779101009024,MultiGenera,15,4,39
4,0.18625867858632952,MultiGenera,15,4,40
16,0.21066177664042382,MultiGenera,15,4,41
22,0.20253023835815648,MultiGenera,15,4,42
27,0.2542966750751027,MultiGenera,15,4,43
44,0.37055074810920696,Trichomonas_vaginalis,15,4,44
10,0.8405851111556855,Lactobacillus_crispatus_1,16,0,1
11,0.8117584386405232,Lactobacillus_crispatus_2,16,0,2
7,0.8643502635506987,Lactobacillus_crispatus_3,16,0,3
15,0.832163497025845,Lactobacillus_crispatus_4,16,0,4
2,0.5543876219627708,Lactobacillus_crispatus_5,16,0,5
13,0.8724524352608115,Lactobacillus_crispatus_6,16,0,6
14,0.8615226336749823,Lactobacillus_crispatus_8,16,0,7
8,0.5393181463996819,Lactobacillus_iners_1,16,0,8
4,0.6423276083559297,Lactobacillus_iners_2,16,0,9
6,0.6437070109366928,Lactobacillus_iners_4,16,0,10
12,0.732481416653051,Lactobacillus_iners_5,16,0,11
9,0.6937091744137587,Lactobacillus_iners_6,16,0,12
5,0.3834599655729295,UBA629_sp005465875_1,16,0,13
3,0.2995183160310313,Gardnerella_vaginalis_2,16,0,14
1,0.2454554787606375,MultiGenera,16,0,15
10,0.8405851111556855,Lactobacillus_crispatus_1,16,1,1
11,0.8117584386405232,Lactobacillus_crispatus_2,16,1,2
7,0.8643502635506987,Lactobacillus_crispatus_3,16,1,3
15,0.832163497025845,Lactobacillus_crispatus_4,16,1,4
17,0.8019165833754756,Lactobacillus_crispatus_5,16,1,5
13,0.8724524352608115,Lactobacillus_crispatus_6,16,1,6
16,0.7851632977693439,Lactobacillus_crispatus_7,16,1,7
14,0.8615226336749823,Lactobacillus_crispatus_8,16,1,8
8,0.5393181463996819,Lactobacillus_iners_1,16,1,9
4,0.6423276083559297,Lactobacillus_iners_2,16,1,10
6,0.6437070109366928,Lactobacillus_iners_4,16,1,11
12,0.732481416653051,Lactobacillus_iners_5,16,1,12
9,0.6937091744137587,Lactobacillus_iners_6,16,1,13
2,0.5072308267439688,Lactobacillus_iners_7,16,1,14
5,0.3834599655729295,UBA629_sp005465875_1,16,1,15
3,0.2995183160310313,Gardnerella_vaginalis_2,16,1,16
1,0.2454554787606375,MultiGenera,16,1,17
10,0.8405851111556855,Lactobacillus_crispatus_1,16,2,1
11,0.8117584386405232,Lactobacillus_crispatus_2,16,2,2
7,0.8643502635506987,Lactobacillus_crispatus_3,16,2,3
17,0.832163497025845,Lactobacillus_crispatus_4,16,2,4
19,0.8019165833754756,Lactobacillus_crispatus_5,16,2,5
14,0.8724524352608115,Lactobacillus_crispatus_6,16,2,6
18,0.7851632977693439,Lactobacillus_crispatus_7,16,2,7
16,0.8615226336749823,Lactobacillus_crispatus_8,16,2,8
8,0.5393181463996819,Lactobacillus_iners_1,16,2,9
4,0.6423276083559297,Lactobacillus_iners_2,16,2,10
6,0.6437070109366928,Lactobacillus_iners_4,16,2,11
12,0.732481416653051,Lactobacillus_iners_5,16,2,12
9,0.6937091744137587,Lactobacillus_iners_6,16,2,13
20,0.7592623851065965,Lactobacillus_iners_7,16,2,14
5,0.3834599655729295,UBA629_sp005465875_1,16,2,15
15,0.4658780758653562,Gardnerella_vaginalis_2,16,2,16
13,0.2719429812326088,Gardnerella_swidsinkii_1,16,2,17
3,0.26770508568279994,Gardnerella_swidsinkii_2,16,2,18
2,0.48895663520105925,Lactobacillus_paragasseri,16,2,19
1,0.2454554787606375,MultiGenera,16,2,20
11,0.8405851111556855,Lactobacillus_crispatus_1,16,3,1
12,0.8117584386405232,Lactobacillus_crispatus_2,16,3,2
8,0.8643502635506987,Lactobacillus_crispatus_3,16,3,3
20,0.832163497025845,Lactobacillus_crispatus_4,16,3,4
23,0.8019165833754756,Lactobacillus_crispatus_5,16,3,5
16,0.8724524352608115,Lactobacillus_crispatus_6,16,3,6
22,0.7851632977693439,Lactobacillus_crispatus_7,16,3,7
19,0.8615226336749823,Lactobacillus_crispatus_8,16,3,8
30,0.6363056346136052,Lactobacillus_gasseri_1,16,3,9
27,0.6550759289434165,Lactobacillus_gasseri_2,16,3,10
9,0.5393181463996819,Lactobacillus_iners_1,16,3,11
3,0.6423276083559297,Lactobacillus_iners_2,16,3,12
7,0.6437070109366928,Lactobacillus_iners_4,16,3,13
13,0.732481416653051,Lactobacillus_iners_5,16,3,14
10,0.6937091744137587,Lactobacillus_iners_6,16,3,15
26,0.7592623851065965,Lactobacillus_iners_7,16,3,16
29,0.6945362463217604,Lactobacillus_jensenii_2,16,3,17
6,0.3834599655729295,UBA629_sp005465875_1,16,3,18
24,0.35553744845093355,UBA629_sp005465875_3,16,3,19
21,0.3796407402391252,UBA629_sp005465875_4,16,3,20
17,0.4658780758653562,Gardnerella_vaginalis_2,16,3,21
14,0.2719429812326088,Gardnerella_swidsinkii_1,16,3,22
15,0.26427529721869136,Gardnerella_swidsinkii_2,16,3,23
28,0.5773695750892771,Gardnerella_piotii_1,16,3,24
25,0.42457641331631196,Lactobacillus_paragasseri,16,3,25
18,0.47552671576210465,Limosilactobacillus_oris,16,3,26
31,0.580188131808472,Lactobacillus_mulieris_1,16,3,27
2,0.44419793374884337,Bifidobacterium_breve_2,16,3,28
1,0.20486345389216482,MultiGenera,16,3,29
4,0.22965725793098454,MultiGenera,16,3,30
5,0.28595346517391507,MultiGenera,16,3,31
8,0.8405851111556855,Lactobacillus_crispatus_1,16,4,1
10,0.8117584386405232,Lactobacillus_crispatus_2,16,4,2
5,0.8643502635506987,Lactobacillus_crispatus_3,16,4,3
